currentPrice,previousClose,open,dayLow,dayHigh,bid,dividendYield,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,returnOnAssets,returnOnEquity,bookValue,priceToBook,volume,fiftyTwoWeekRange,marketCap,trailingPE,symbol,timestamp
485.93,493.54,467.415,462.1,505.8451,476.02,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010794878,4604974,395.66 - 539.0,1052352643072,11.809147,BRK-B,2025-04-07 09:23:14.618331
486.84,493.54,467.415,462.1,505.8451,475.18,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010785897,4688143,395.66 - 539.0,1051477082112,11.799322,BRK-B,2025-04-07 09:24:17.672514
483.02,493.54,467.415,462.1,505.8451,474.55,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010701265,4743600,395.66 - 539.0,1043226624000,11.7067375,BRK-B,2025-04-07 09:25:28.453570
485.5,493.54,467.415,462.1,505.8451,484.85,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001075621,4780441,395.66 - 539.0,1048582946816,11.766845,BRK-B,2025-04-07 09:26:31.930765
486.2202,493.54,467.415,462.1,505.8451,486.32,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010772166,4803749,395.66 - 539.0,1050138443776,11.784301,BRK-B,2025-04-07 09:27:34.329941
483.87,493.54,467.415,462.1,505.8451,488.62,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010720097,4832954,395.66 - 539.0,1045062418432,11.727339,BRK-B,2025-04-07 09:28:36.532701
482.0572,493.54,467.415,462.1,505.8451,491.2,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010679935,4863232,395.66 - 539.0,1041147166720,11.683403,BRK-B,2025-04-07 09:29:39.046244
481.02,493.54,467.415,462.1,505.8451,492.82,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010665153,4897711,395.66 - 539.0,1039706161152,11.667233,BRK-B,2025-04-07 09:30:41.405947
480.625,493.54,467.415,462.1,505.8451,496.92,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010648204,4930654,395.66 - 539.0,1038053933056,11.648692,BRK-B,2025-04-07 09:31:43.673206
484.31,493.54,467.415,462.1,505.8451,503.93,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010727629,4968660,395.66 - 539.0,1045796749312,11.7355795,BRK-B,2025-04-07 09:32:46.369064
487.5,493.54,467.415,462.1,505.8451,501.24,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010800519,5009407,395.66 - 539.0,1052902555648,11.815318,BRK-B,2025-04-07 09:33:48.598900
484.87,493.54,467.415,462.1,505.8451,496.65,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010742252,5050185,395.66 - 539.0,1047222222848,11.751575,BRK-B,2025-04-07 09:34:51.162852
482.4012,493.54,467.415,462.1,505.8451,492.68,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010687556,5086496,395.66 - 539.0,1041890148352,11.691741,BRK-B,2025-04-07 09:35:53.379140
481.9062,493.54,467.415,462.1,505.8451,493.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010676589,5120081,395.66 - 539.0,1040820994048,11.679744,BRK-B,2025-04-07 09:36:55.616694
481.7726,493.54,467.415,462.1,505.8451,486.52,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001067363,5137929,395.66 - 539.0,1040532504576,11.676506,BRK-B,2025-04-07 09:37:58.957844
479.6,493.54,467.415,462.1,505.8451,485.27,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010625495,5170142,395.66 - 539.0,1035840126976,11.623849,BRK-B,2025-04-07 09:39:01.153750
478.5501,493.54,467.415,462.1,505.8451,483.77,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010602236,5198617,395.66 - 539.0,1033572581376,11.598404,BRK-B,2025-04-07 09:40:03.810415
479.701,493.54,467.415,462.1,505.8451,483.76,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010627733,5224630,395.66 - 539.0,1036058230784,11.626297,BRK-B,2025-04-07 09:41:05.979889
479.85,493.54,467.415,462.1,505.8451,486.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010626604,5241616,395.66 - 539.0,1035948064768,11.625061,BRK-B,2025-04-07 09:42:08.165789
481.1,493.54,467.415,462.1,505.8451,486.27,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010658728,5262645,395.66 - 539.0,1039079833600,11.660204,BRK-B,2025-04-07 09:43:10.323827
483.8151,493.54,467.415,462.1,505.8451,481.41,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001071888,5282702,395.66 - 539.0,1044943863808,11.726008,BRK-B,2025-04-07 09:44:13.516233
484.015,493.54,467.415,462.1,505.8451,482.09,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001072331,5310429,395.66 - 539.0,1045375680512,11.730854,BRK-B,2025-04-07 09:45:15.781616
485.33,493.54,467.415,462.1,505.8451,480.71,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010752443,5341712,395.66 - 539.0,1048215748608,11.762724,BRK-B,2025-04-07 09:46:18.213654
484.02,493.54,467.415,462.1,505.8451,481.63,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001072342,5364956,395.66 - 539.0,1045386428416,11.730974,BRK-B,2025-04-07 09:47:20.645016
484.765,493.54,467.415,462.1,505.8451,484.24,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010727518,5396449,395.66 - 539.0,1045785935872,11.735458,BRK-B,2025-04-07 09:48:23.271081
484.87,493.54,467.415,462.1,505.8451,487.09,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010742252,5436851,395.66 - 539.0,1047222222848,11.751575,BRK-B,2025-04-07 09:49:25.754672
486.25,493.54,467.415,462.1,505.8451,482.4,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010772826,5461102,395.66 - 539.0,1050202800128,11.785023,BRK-B,2025-04-07 09:50:28.421335
487.14,493.54,467.415,462.1,505.8451,481.24,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010792544,5485655,395.66 - 539.0,1052125036544,11.806593,BRK-B,2025-04-07 09:51:30.991719
487.15,493.54,467.415,462.1,505.8451,481.09,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010792764,5508142,395.66 - 539.0,1052146597888,11.806835,BRK-B,2025-04-07 09:52:33.223379
487.745,493.54,467.415,462.1,505.8451,480.03,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010805947,5538717,395.66 - 539.0,1053431693312,11.821256,BRK-B,2025-04-07 09:53:36.016746
490.97,493.54,467.415,462.1,505.8451,478.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010855907,5564080,395.66 - 539.0,1058302001152,11.87591,BRK-B,2025-04-07 09:54:38.448224
490.3866,493.54,467.415,462.1,505.8451,478.55,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010838737,5590777,395.66 - 539.0,1056628211712,11.857126,BRK-B,2025-04-07 09:55:41.526484
487.8,493.54,467.415,462.1,505.8451,479.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010807165,5617952,395.66 - 539.0,1053550444544,11.822589,BRK-B,2025-04-07 09:56:43.778722
488.98,493.54,467.415,462.1,505.8451,479.71,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010833308,5638473,395.66 - 539.0,1056099074048,11.851189,BRK-B,2025-04-07 09:57:47.137300
488.875,493.54,467.415,462.1,505.8451,481.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010830982,5659320,395.66 - 539.0,1055872253952,11.848643,BRK-B,2025-04-07 09:58:49.720874
487.98,493.54,467.415,462.1,505.8451,482.6,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010811153,5731454,395.66 - 539.0,1053939269632,11.826952,BRK-B,2025-04-07 09:59:52.917704
488.79,493.54,467.415,462.1,505.8451,483.65,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010829099,5770140,395.66 - 539.0,1055688687616,11.846583,BRK-B,2025-04-07 10:00:55.258406
490.8287,493.54,467.415,462.1,505.8451,485.33,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010874267,5802655,395.66 - 539.0,1060091854848,11.895994,BRK-B,2025-04-07 10:01:57.482977
491.23,493.54,467.415,462.1,505.8451,484.12,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010883157,5827625,395.66 - 539.0,1060958633984,11.905721,BRK-B,2025-04-07 10:02:59.886027
491.86,493.54,467.415,462.1,505.8451,484.07,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010900105,5857683,395.66 - 539.0,1062610796544,11.924261,BRK-B,2025-04-07 10:04:02.579376
490.49,493.54,467.415,462.1,505.8451,484.79,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010866763,5891222,395.66 - 539.0,1059360342016,11.887785,BRK-B,2025-04-07 10:05:05.636721
488.18,493.54,467.415,462.1,505.8451,486.48,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010815584,5908914,395.66 - 539.0,1054371151872,11.831799,BRK-B,2025-04-07 10:06:15.941276
486.8678,493.54,467.415,462.1,505.8451,486.27,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010768151,5932357,395.66 - 539.0,1049747062784,11.779908,BRK-B,2025-04-07 10:07:18.167622
486.7073,493.54,467.415,462.1,505.8451,486.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010782958,5965443,395.66 - 539.0,1051190493184,11.796105,BRK-B,2025-04-07 10:08:20.805086
486.5644,493.54,467.415,462.1,505.8451,487.44,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010779791,5986308,395.66 - 539.0,1050881818624,11.792642,BRK-B,2025-04-07 10:09:22.964007
485.51,493.54,467.415,462.1,505.8451,489.65,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010756431,6010462,395.66 - 539.0,1048604573696,11.767088,BRK-B,2025-04-07 10:10:25.902422
485.398,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001075395,6024979,395.66 - 539.0,1048362680320,11.764373,BRK-B,2025-04-07 10:11:28.510710
485.01,493.54,467.415,462.1,505.8451,488.63,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010745354,6039138,395.66 - 539.0,1047524671488,11.75497,BRK-B,2025-04-07 10:12:31.128084
486.93,493.54,467.415,462.1,505.8451,488.62,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010787891,6054273,395.66 - 539.0,1051671461888,11.801503,BRK-B,2025-04-07 10:13:33.624036
484.0,493.54,467.415,462.1,505.8451,487.82,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010731838,6082131,395.66 - 539.0,1046207135744,11.740185,BRK-B,2025-04-07 10:14:36.035820
478.71,493.54,467.415,462.1,505.8451,487.18,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010605777,6185122,395.66 - 539.0,1033917890560,11.602279,BRK-B,2025-04-07 10:15:50.909983
481.01,493.54,467.415,462.1,505.8451,489.44,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010656734,6209750,395.66 - 539.0,1038885453824,11.658023,BRK-B,2025-04-07 10:16:53.385662
481.4658,493.54,467.415,462.1,505.8451,490.5,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010666832,6239177,395.66 - 539.0,1039869870080,11.669069,BRK-B,2025-04-07 10:17:56.029422
482.42,493.54,467.415,462.1,505.8451,490.68,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001070193,6284113,395.66 - 539.0,1043291373568,11.707465,BRK-B,2025-04-07 10:18:58.154857
484.085,493.54,467.415,462.1,505.8451,490.53,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010705919,6305062,395.66 - 539.0,1043680198656,11.711828,BRK-B,2025-04-07 10:20:00.878224
485.0,493.54,467.415,462.1,505.8451,488.22,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010751336,6337218,395.66 - 539.0,1048107745280,11.761513,BRK-B,2025-04-07 10:21:03.279699
482.925,493.54,467.415,462.1,505.8451,486.03,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010699161,6361655,395.66 - 539.0,1043021430784,11.704435,BRK-B,2025-04-07 10:22:05.670690
482.1767,493.54,467.415,462.1,505.8451,486.98,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010684696,6380233,395.66 - 539.0,1041611292672,11.688612,BRK-B,2025-04-07 10:23:08.213237
480.59,493.54,467.415,462.1,505.8451,485.77,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010647429,6402377,395.66 - 539.0,1037978304512,11.647843,BRK-B,2025-04-07 10:24:10.386350
479.0338,493.54,467.415,462.1,505.8451,485.63,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010612952,6424213,395.66 - 539.0,1034617290752,11.6101265,BRK-B,2025-04-07 10:25:12.885944
480.805,493.54,467.415,462.1,505.8451,485.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010652192,6448753,395.66 - 539.0,1038442627072,11.653054,BRK-B,2025-04-07 10:26:15.240639
480.0,493.54,467.415,462.1,505.8451,484.98,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010634357,6477512,395.66 - 539.0,1036704022528,11.633544,BRK-B,2025-04-07 10:27:18.113144
481.0,493.54,467.415,462.1,505.8451,485.29,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010656512,6492482,395.66 - 539.0,1038863826944,11.657781,BRK-B,2025-04-07 10:28:20.494691
480.0801,493.54,467.415,462.1,505.8451,485.82,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010636132,6504146,395.66 - 539.0,1036877037568,11.635486,BRK-B,2025-04-07 10:29:23.153101
480.336,493.54,467.415,462.1,505.8451,480.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010641802,6518967,395.66 - 539.0,1037429702656,11.641687,BRK-B,2025-04-07 10:30:25.356579
480.85,493.54,467.415,462.1,505.8451,479.76,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010653189,6540449,395.66 - 539.0,1038539882496,11.654145,BRK-B,2025-04-07 10:31:28.692857
481.4,493.54,467.415,462.1,505.8451,481.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010665375,6549442,395.66 - 539.0,1039727722496,11.667475,BRK-B,2025-04-07 10:32:30.828600
482.21,493.54,467.415,462.1,505.8451,481.53,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001068332,6569930,395.66 - 539.0,1041477140480,11.687106,BRK-B,2025-04-07 10:33:33.191951
483.2,493.54,467.415,462.1,505.8451,482.95,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010705254,6586383,395.66 - 539.0,1043615449088,11.711102,BRK-B,2025-04-07 10:34:35.553205
484.56,493.54,467.415,462.1,505.8451,483.91,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010735383,6601097,395.66 - 539.0,1046552707072,11.744062,BRK-B,2025-04-07 10:35:37.966560
486.265,493.54,467.415,462.1,505.8451,484.91,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010773158,6614146,395.66 - 539.0,1050235240448,11.785386,BRK-B,2025-04-07 10:36:40.133918
485.0275,493.54,467.415,462.1,505.8451,481.9,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010745741,6630451,395.66 - 539.0,1047562420224,11.755393,BRK-B,2025-04-07 10:37:43.322305
485.42,493.54,467.415,462.1,505.8451,481.5,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010754437,6652917,395.66 - 539.0,1048410193920,11.764906,BRK-B,2025-04-07 10:38:45.479858
485.19,493.54,467.415,462.1,505.8451,480.15,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010749341,6670390,395.66 - 539.0,1047913431040,11.759332,BRK-B,2025-04-07 10:39:47.871243
486.37,493.54,467.415,462.1,505.8451,479.65,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010775484,6691968,395.66 - 539.0,1050461929472,11.7879305,BRK-B,2025-04-07 10:40:50.256192
488.5,493.54,467.415,462.1,505.8451,480.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010822674,6711291,395.66 - 539.0,1055062360064,11.839555,BRK-B,2025-04-07 10:41:52.468831
487.26,493.54,467.415,462.1,505.8451,479.37,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010795202,6740493,395.66 - 539.0,1052384231424,11.809502,BRK-B,2025-04-07 10:42:54.675149
487.4001,493.54,467.415,462.1,505.8451,480.08,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010798306,6755934,395.66 - 539.0,1052686745600,11.812897,BRK-B,2025-04-07 10:43:57.164660
489.4275,493.54,467.415,462.1,505.8451,479.46,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010843222,6769459,395.66 - 539.0,1057065533440,11.862034,BRK-B,2025-04-07 10:44:59.809598
485.895,493.54,467.415,462.1,505.8451,480.18,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010764961,6798180,395.66 - 539.0,1049436028928,11.776418,BRK-B,2025-04-07 10:46:02.169010
485.0465,493.54,467.415,462.1,505.8451,481.71,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010746162,6807310,395.66 - 539.0,1047603511296,11.755854,BRK-B,2025-04-07 10:47:04.541075
486.7,493.54,467.415,462.1,505.8451,481.19,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010782796,6820426,395.66 - 539.0,1051174699008,11.795929,BRK-B,2025-04-07 10:48:07.487049
486.375,493.54,467.415,462.1,505.8451,482.18,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010788075,6828506,395.66 - 539.0,1051689353216,11.801704,BRK-B,2025-04-07 10:49:10.818486
487.4542,493.54,467.415,462.1,505.8451,483.4,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010789076,6844602,395.66 - 539.0,1051787001856,11.802799,BRK-B,2025-04-07 10:50:13.428724
486.792,493.54,467.415,462.1,505.8451,484.38,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010784833,6875515,395.66 - 539.0,1051373404160,11.798159,BRK-B,2025-04-07 10:51:15.813978
486.59,493.54,467.415,462.1,505.8451,485.72,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010780358,6884459,395.66 - 539.0,1050937131008,11.7932625,BRK-B,2025-04-07 10:52:18.313856
485.29,493.54,467.415,462.1,505.8451,485.74,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010751557,6893713,395.66 - 539.0,1048129372160,11.761755,BRK-B,2025-04-07 10:53:20.689944
484.73,493.54,467.415,462.1,505.8451,484.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001073915,6905179,395.66 - 539.0,1046919905280,11.748183,BRK-B,2025-04-07 10:54:22.784635
484.8379,493.54,467.415,462.1,505.8451,485.11,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001074154,6923281,395.66 - 539.0,1047152885760,11.750797,BRK-B,2025-04-07 10:55:24.898244
484.09,493.54,467.415,462.1,505.8451,486.96,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010724971,6941734,395.66 - 539.0,1045537619968,11.732671,BRK-B,2025-04-07 10:56:27.097600
483.865,493.54,467.415,462.1,505.8451,488.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010719986,6958025,395.66 - 539.0,1045051604992,11.727218,BRK-B,2025-04-07 10:57:29.226289
483.9367,493.54,467.415,462.1,505.8451,486.96,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010721575,6966872,395.66 - 539.0,1045206532096,11.728956,BRK-B,2025-04-07 10:58:31.851613
483.52,493.54,467.415,462.1,505.8451,487.26,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010712342,6978454,395.66 - 539.0,1044306526208,11.718856,BRK-B,2025-04-07 10:59:34.107005
481.01,493.54,467.415,462.1,505.8451,487.6,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010656734,6992364,395.66 - 539.0,1038885453824,11.658023,BRK-B,2025-04-07 11:00:36.280028
482.36,493.54,467.415,462.1,505.8451,485.86,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010686642,7007962,395.66 - 539.0,1041801150464,11.690742,BRK-B,2025-04-07 11:01:38.671971
482.96,493.54,467.415,462.1,505.8451,485.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010699936,7018512,395.66 - 539.0,1043096993792,11.705284,BRK-B,2025-04-07 11:02:41.040768
481.51,493.54,467.415,462.1,505.8451,485.34,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010667811,7027587,395.66 - 539.0,1039965356032,11.670141,BRK-B,2025-04-07 11:03:43.344067
482.605,493.54,467.415,462.1,505.8451,485.28,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010692071,7040400,395.66 - 539.0,1042330353664,11.69668,BRK-B,2025-04-07 11:04:45.610092
482.281,493.54,467.415,462.1,505.8451,487.6,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010684893,7070824,395.66 - 539.0,1041630560256,11.6888275,BRK-B,2025-04-07 11:05:47.745939
482.11,493.54,467.415,462.1,505.8451,485.29,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010681103,7079163,395.66 - 539.0,1041261199360,11.684683,BRK-B,2025-04-07 11:06:49.882954
482.43,493.54,467.415,462.1,505.8451,485.78,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010688193,7093967,395.66 - 539.0,1041952342016,11.692438,BRK-B,2025-04-07 11:07:52.007447
481.103,493.54,467.415,462.1,505.8451,485.67,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010658795,7115569,395.66 - 539.0,1039086256128,11.660276,BRK-B,2025-04-07 11:08:54.119023
481.27,493.54,467.415,462.1,505.8451,484.23,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010662494,7128188,395.66 - 539.0,1039446966272,11.664324,BRK-B,2025-04-07 11:09:56.404063
480.62,493.54,467.415,462.1,505.8451,483.48,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010648094,7155243,395.66 - 539.0,1038043119616,11.64857,BRK-B,2025-04-07 11:10:58.658649
481.69,493.54,467.415,462.1,505.8451,483.52,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.00106718,7171816,395.66 - 539.0,1040354115584,11.674503,BRK-B,2025-04-07 11:12:01.083167
480.78,493.54,467.415,462.1,505.8451,483.56,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010651639,7182406,395.66 - 539.0,1038388690944,11.652449,BRK-B,2025-04-07 11:13:03.986456
481.51,493.54,467.415,462.1,505.8451,482.81,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010667811,7195974,395.66 - 539.0,1039965356032,11.670141,BRK-B,2025-04-07 11:14:06.327754
482.29,493.54,467.415,462.1,505.8451,483.01,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010685092,7202438,395.66 - 539.0,1041649958912,11.689046,BRK-B,2025-04-07 11:15:08.570518
481.985,493.54,467.415,462.1,505.8451,481.01,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010665376,7207216,395.66 - 539.0,1039727919104,11.667477,BRK-B,2025-04-07 11:16:10.938096
481.18,493.54,467.415,462.1,505.8451,481.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010670137,7218739,395.66 - 539.0,1040192110592,11.672686,BRK-B,2025-04-07 11:17:13.095641
480.62,493.54,467.415,462.1,505.8451,481.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010648094,7225586,395.66 - 539.0,1038043119616,11.64857,BRK-B,2025-04-07 11:18:15.220917
