currentPrice,previousClose,open,dayLow,dayHigh,bid,ask,volume,averageVolume,dividendYield,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,returnOnAssets,returnOnEquity,bookValue,priceToBook,symbol,timestamp
23.94499969482422,23.55,23.57,23.57,23.975,23.92,23.92,288529,1308555,6.95,,,,,,USD,,,26.571,0.9011705,ILF,2025-04-01 12:43:36.039360
23.92639923095703,23.55,23.57,23.57,23.975,23.93,23.93,289905,1308555,6.95,,,,,,USD,,,26.571,0.90047044,ILF,2025-04-01 12:48:36.329129
23.93000030517578,23.55,23.57,23.57,23.975,23.92,23.93,291338,1308555,6.95,,,,,,USD,,,26.571,0.900606,ILF,2025-04-01 12:53:36.312319
23.905000686645508,23.55,23.57,23.57,23.975,23.94,23.95,292739,1308555,6.95,,,,,,USD,,,26.571,0.8996651,ILF,2025-04-01 12:58:36.201110
23.895000457763672,23.55,23.57,23.57,23.975,23.93,23.93,293771,1308555,6.95,,,,,,USD,,,26.571,0.8992888,ILF,2025-04-01 13:03:37.062776
23.905000686645508,23.55,23.57,23.57,23.975,23.92,23.94,295710,1308555,6.95,,,,,,USD,,,26.571,0.8996651,ILF,2025-04-01 13:08:36.274403
23.896299362182617,23.55,23.57,23.57,23.975,23.91,23.92,296745,1308555,6.95,,,,,,USD,,,26.571,0.89933765,ILF,2025-04-01 13:13:36.320443
23.875,23.55,23.57,23.57,23.975,23.89,23.91,299220,1308555,6.95,,,,,,USD,,,26.571,0.898536,ILF,2025-04-01 13:18:36.156159
23.864999771118164,23.55,23.57,23.57,23.975,23.89,23.9,300031,1308555,6.95,,,,,,USD,,,26.571,0.8981597,ILF,2025-04-01 13:23:36.865465
23.860000610351562,23.55,23.57,23.57,23.975,23.89,23.9,300366,1308555,6.95,,,,,,USD,,,26.571,0.8979715,ILF,2025-04-01 13:28:36.256709
23.860000610351562,23.55,23.57,23.57,23.975,23.87,23.88,302003,1308555,6.95,,,,,,USD,,,26.571,0.8979715,ILF,2025-04-01 13:33:36.249084
23.87649917602539,23.55,23.57,23.57,23.975,23.86,23.87,302905,1308555,6.95,,,,,,USD,,,26.571,0.8985925,ILF,2025-04-01 13:38:36.271257
23.84000015258789,23.55,23.57,23.57,23.975,23.86,23.86,303179,1308555,6.95,,,,,,USD,,,26.571,0.8972188,ILF,2025-04-01 13:43:37.177983
23.829999923706055,23.55,23.57,23.57,23.975,23.87,23.88,303808,1308555,6.95,,,,,,USD,,,26.571,0.8968424,ILF,2025-04-01 13:48:36.946053
23.844999313354492,23.55,23.57,23.57,23.975,23.83,23.85,305221,1308555,6.95,,,,,,USD,,,26.571,0.89740694,ILF,2025-04-01 13:53:36.219529
23.844999313354492,23.55,23.57,23.57,23.975,23.82,23.83,305472,1308555,6.95,,,,,,USD,,,26.571,0.89740694,ILF,2025-04-01 13:58:44.876504
23.860000610351562,23.55,23.57,23.57,23.975,23.83,23.84,317019,1308555,6.95,,,,,,USD,,,26.571,0.8979715,ILF,2025-04-01 14:03:36.240144
23.895000457763672,23.55,23.57,23.57,23.975,23.83,23.84,318314,1308555,6.95,,,,,,USD,,,26.571,0.8992888,ILF,2025-04-01 14:08:36.487861
23.885000228881836,23.55,23.57,23.57,23.975,23.85,23.86,320907,1308555,6.95,,,,,,USD,,,26.571,0.8989124,ILF,2025-04-01 14:13:36.269920
23.924999237060547,23.55,23.57,23.57,23.975,23.85,23.86,328977,1308555,6.95,,,,,,USD,,,26.571,0.90041775,ILF,2025-04-01 14:18:36.177668
23.915000915527344,23.55,23.57,23.57,23.975,23.89,23.9,345623,1308555,6.95,,,,,,USD,,,26.571,0.90004146,ILF,2025-04-01 14:23:36.214520
23.93000030517578,23.55,23.57,23.57,23.975,23.9,23.91,353160,1308555,6.95,,,,,,USD,,,26.571,0.900606,ILF,2025-04-01 14:28:36.273154
23.905000686645508,23.55,23.57,23.57,23.975,23.91,23.92,373254,1308555,6.95,,,,,,USD,,,26.571,0.8996651,ILF,2025-04-01 14:33:36.288906
23.895000457763672,23.55,23.57,23.57,23.975,23.91,23.92,374612,1308555,6.95,,,,,,USD,,,26.571,0.8992888,ILF,2025-04-01 14:38:36.294203
23.899999618530273,23.55,23.57,23.57,23.975,23.92,23.93,395573,1308555,6.95,,,,,,USD,,,26.571,0.8994769,ILF,2025-04-01 14:43:36.187526
23.889999389648438,23.55,23.57,23.57,23.975,23.89,25.5,484124,1308555,6.95,,,,,,USD,,,26.571,0.89910054,ILF,2025-04-01 16:06:59.461165
23.889999389648438,23.55,23.57,23.57,23.975,23.89,25.5,484124,1308555,6.95,,,,,,USD,,,26.571,0.89910054,ILF,2025-04-01 16:11:55.799137
23.889999389648438,23.55,23.57,23.57,23.975,23.89,25.5,484124,1308555,6.95,,,,,,USD,,,26.571,0.89910054,ILF,2025-04-01 16:16:55.806549
23.889999389648438,23.55,23.57,23.57,23.975,23.89,25.5,484124,1308555,6.95,,,,,,USD,,,26.571,0.89910054,ILF,2025-04-01 16:21:55.766843
